Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
15478,40,3,1983.48,4,3,4,3.65,434,Loyal Customers
15479,733,1,147.4,1,1,1,0.9999999999999999,111,Lost
15480,116,5,3622.55,3,4,5,4.05,345,Loyal Customers
15481,401,1,1995.74,2,1,4,2.3499999999999996,214,Hibernating
15482,16,19,14017.99,5,5,5,5.0,555,Champions
15483,161,10,844.76,3,5,3,3.6999999999999997,353,Loyal Customers
15484,1,6,4644.74,5,4,5,4.65,545,Champions
15485,30,7,4818.12,4,4,5,4.35,445,Champions
15486,527,1,102.0,1,1,1,0.9999999999999999,111,Lost
15487,680,1,231.32,1,1,1,0.9999999999999999,111,Lost
15488,93,5,431.87,3,4,2,3.0,342,Potential Loyalists
15489,23,8,2425.37,4,4,4,3.9999999999999996,444,Champions
15490,430,1,210.85,1,1,1,0.9999999999999999,111,Lost
15491,95,6,3088.2400000000002,3,4,5,4.05,345,Loyal Customers
15492,28,2,659.46,4,2,3,2.9499999999999997,423,Recent Customers
15493,33,9,4117.18,4,5,5,4.7,455,Champions
15494,21,5,3711.7200000000003,4,4,5,4.35,445,Champions
15495,379,1,246.5,2,1,1,1.2999999999999998,211,Hibernating
15496,631,1,146.14,1,1,1,0.9999999999999999,111,Lost
15497,18,9,8628.19,5,5,5,5.0,555,Champions
15498,3,44,24829.86,5,5,5,5.0,555,Champions
15499,724,1,158.65,1,1,1,0.9999999999999999,111,Lost
15500,8,4,1115.56,5,3,3,3.5999999999999996,533,Loyal Customers
15501,405,2,404.03000000000003,2,2,2,1.9999999999999998,222,Need Attention
15502,16,14,9113.6,5,5,5,5.0,555,Champions
15503,363,2,257.3,2,2,1,1.65,221,Hibernating
15504,81,4,402.7,3,3,2,2.6499999999999995,332,Potential Loyalists
15505,53,5,3622.2400000000002,4,4,5,4.35,445,Champions
15506,23,6,2043.05,4,4,4,3.9999999999999996,444,Champions
15507,172,1,475.86,3,1,2,1.95,312,Hibernating
15508,189,6,1000.27,3,4,3,3.3499999999999996,343,Loyal Customers
15509,380,1,152.41,2,1,1,1.2999999999999998,211,Hibernating
15510,331,1,29.9,2,1,1,1.2999999999999998,211,Hibernating
15511,12,5,900.53,5,4,3,3.9499999999999997,543,Loyal Customers
15512,156,4,331.58,3,3,2,2.6499999999999995,332,Potential Loyalists
15513,33,35,25616.66,4,5,5,4.7,455,Champions
15514,12,18,6124.18,5,5,5,5.0,555,Champions
15515,387,1,171.81,2,1,1,1.2999999999999998,211,Hibernating
15516,45,3,62.43,4,3,1,2.6,431,Hibernating
15517,233,1,273.71,2,1,2,1.65,212,Hibernating
15518,64,15,4198.11,3,5,5,4.4,355,Loyal Customers
15519,383,2,344.61,2,2,2,1.9999999999999998,222,Need Attention
15520,2,1,355.5,5,1,2,2.55,512,Recent Customers
15521,40,16,6847.61,4,5,5,4.7,455,Champions
15522,33,2,398.16,4,2,2,2.5999999999999996,422,Recent Customers
15523,84,16,15533.53,3,5,5,4.4,355,Loyal Customers
15524,25,2,211.2,4,2,1,2.25,421,Recent Customers
15525,2,4,895.5,5,3,3,3.5999999999999996,533,Loyal Customers
15526,33,2,148.44,4,2,1,2.25,421,Recent Customers
15527,19,23,5547.89,5,5,5,5.0,555,Champions
15528,254,1,229.33,2,1,1,1.2999999999999998,211,Hibernating
15529,23,12,4789.9,4,5,5,4.7,455,Champions
15530,22,5,1825.48,4,4,4,3.9999999999999996,444,Champions
15531,8,2,1978.89,5,2,4,3.6,524,Recent Customers
15532,25,10,3727.17,4,5,5,4.7,455,Champions
15533,19,3,801.87,5,3,3,3.5999999999999996,533,Loyal Customers
15534,726,1,162.25,1,1,1,0.9999999999999999,111,Lost
15535,173,6,1044.37,3,4,3,3.3499999999999996,343,Loyal Customers
15536,409,1,259.09,2,1,1,1.2999999999999998,211,Hibernating
15537,163,1,108.92,3,1,1,1.6,311,Promising
15538,538,6,2162.3,1,4,4,3.0999999999999996,144,At Risk
15539,7,1,538.46,5,1,2,2.55,512,Recent Customers
15540,11,2,463.56,5,2,2,2.9000000000000004,522,Recent Customers
15541,114,1,85.13000000000001,3,1,1,1.6,311,Promising
15542,512,3,856.29,1,3,3,2.3999999999999995,133,At Risk
15543,288,2,242.26,2,2,1,1.65,221,Hibernating
15544,9,20,7807.89,5,5,5,5.0,555,Champions
15545,54,2,288.96999999999997,4,2,2,2.5999999999999996,422,Recent Customers
15546,607,2,1079.1000000000001,1,2,3,2.05,123,Need Attention
15547,7,26,9901.61,5,5,5,5.0,555,Champions
15548,596,1,152.09,1,1,1,0.9999999999999999,111,Lost
15549,77,8,2331.16,3,4,4,3.6999999999999997,344,Loyal Customers
15550,4,12,2091.05,5,5,4,4.65,554,Champions
15551,37,7,1683.65,4,4,4,3.9999999999999996,444,Champions
15552,217,2,253.72,2,2,1,1.65,221,Hibernating
15553,60,1,433.73,3,1,2,1.95,312,Hibernating
15554,278,1,217.2,2,1,1,1.2999999999999998,211,Hibernating
15555,12,36,11258.06,5,5,5,5.0,555,Champions
15556,24,1,281.57,4,1,2,2.25,412,Recent Customers
15557,29,1,468.91,4,1,2,2.25,412,Recent Customers
15558,639,1,200.68,1,1,1,0.9999999999999999,111,Lost
15559,568,1,1109.4,1,1,3,1.6999999999999997,113,Hibernating
15560,398,2,153.52,2,2,1,1.65,221,Hibernating
15561,12,8,1951.6699999999998,5,4,4,4.3,544,Champions
15562,352,3,676.3100000000001,2,3,3,2.6999999999999997,233,At Risk
15563,22,7,2914.06,4,4,5,4.35,445,Champions
15564,463,2,70.74000000000001,1,2,1,1.35,121,Lost
15565,50,2,173.16000000000003,4,2,1,2.25,421,Recent Customers
15566,393,2,227.87,2,2,1,1.65,221,Hibernating
15567,19,1,202.32999999999998,5,1,1,2.2,511,Recent Customers
15568,3,3,754.29,5,3,3,3.5999999999999996,533,Loyal Customers
15569,104,10,3582.83,3,5,5,4.4,355,Loyal Customers
15570,7,25,8640.29,5,5,5,5.0,555,Champions
15571,12,14,3777.43,5,5,5,5.0,555,Champions
15572,5,10,3789.65,5,5,5,5.0,555,Champions
15573,32,5,1198.16,4,4,4,3.9999999999999996,444,Champions
15574,178,6,1106.34,3,4,3,3.3499999999999996,343,Loyal Customers
15575,620,1,30.1,1,1,1,0.9999999999999999,111,Lost
15576,38,1,921.37,4,1,3,2.5999999999999996,413,Recent Customers
15577,151,5,396.03,3,4,2,3.0,342,Potential Loyalists
15578,162,1,127.1,3,1,1,1.6,311,Promising
15579,69,5,1248.63,3,4,4,3.6999999999999997,344,Loyal Customers
15580,377,8,1369.39,2,4,4,3.4,244,At Risk
15581,121,38,4570.91,3,5,5,4.4,355,Loyal Customers
15582,25,3,682.9100000000001,4,3,3,3.3,433,Loyal Customers
15583,376,1,96.07000000000001,2,1,1,1.2999999999999998,211,Hibernating
15584,24,6,1264.5,4,4,4,3.9999999999999996,444,Champions
15585,177,1,457.7,3,1,2,1.95,312,Hibernating
15586,593,3,1078.6200000000001,1,3,3,2.3999999999999995,133,At Risk
15587,50,7,1522.08,4,4,4,3.9999999999999996,444,Champions
15588,678,1,579.6,1,1,2,1.3499999999999999,112,Lost
15589,256,3,471.53,2,3,2,2.3499999999999996,232,Need Attention
15590,382,5,1496.6,2,4,4,3.4,244,At Risk
15591,583,3,217.9,1,3,1,1.6999999999999997,131,Hibernating
15592,47,1,388.58,4,1,2,2.25,412,Recent Customers
15593,71,1,199.8,3,1,1,1.6,311,Promising
15594,16,5,1774.02,5,4,4,4.3,544,Champions
15595,488,1,357.59999999999997,1,1,2,1.3499999999999999,112,Lost
15596,101,9,2727.72,3,5,4,4.05,354,Loyal Customers
15597,35,2,565.77,4,2,2,2.5999999999999996,422,Recent Customers
15598,53,2,548.02,4,2,2,2.5999999999999996,422,Recent Customers
15599,27,3,1250.06,4,3,4,3.65,434,Loyal Customers
15600,428,4,1199.31,1,3,4,2.75,134,At Risk
15601,11,30,14256.5,5,5,5,5.0,555,Champions
15602,8,16,3137.96,5,5,5,5.0,555,Champions
15603,79,2,88.48,3,2,1,1.9499999999999997,321,Hibernating
15604,52,1,216.39000000000001,4,1,1,1.9,411,Recent Customers
15605,36,9,1711.95,4,5,4,4.35,454,Champions
15606,61,17,5230.99,3,5,5,4.4,355,Loyal Customers
15607,337,9,1726.97,2,5,4,3.75,254,At Risk
15608,28,5,1785.98,4,4,4,3.9999999999999996,444,Champions
15609,184,1,296.48,3,1,2,1.95,312,Hibernating
15610,52,1,112.46000000000001,4,1,1,1.9,411,Recent Customers
15611,10,26,2997.23,5,5,5,5.0,555,Champions
15612,36,2,195.1,4,2,1,2.25,421,Recent Customers
15613,610,1,405.0,1,1,2,1.3499999999999999,112,Lost
15614,438,4,3149.76,1,3,5,3.0999999999999996,135,At Risk
15615,10,47,21364.97,5,5,5,5.0,555,Champions
15616,438,1,292.11,1,1,2,1.3499999999999999,112,Lost
15617,396,3,828.5500000000001,2,3,3,2.6999999999999997,233,At Risk
15618,33,4,777.14,4,3,3,3.3,433,Loyal Customers
15619,11,1,336.4,5,1,2,2.55,512,Recent Customers
15620,57,4,1933.2,4,3,4,3.65,434,Loyal Customers
15621,4,4,1293.03,5,3,4,3.9499999999999997,534,Loyal Customers
15622,43,17,7786.12,4,5,5,4.7,455,Champions
15623,141,8,2437.05,3,4,4,3.6999999999999997,344,Loyal Customers
15624,117,4,599.33,3,3,3,2.9999999999999996,333,Loyal Customers
15625,104,9,3250.8,3,5,5,4.4,355,Loyal Customers
15626,75,3,1085.52,3,3,3,2.9999999999999996,333,Loyal Customers
15627,457,2,569.3000000000001,1,2,2,1.7,122,Need Attention
15628,5,17,5348.4400000000005,5,5,5,5.0,555,Champions
15629,450,4,2240.9,1,3,4,2.75,134,At Risk
15630,45,3,1481.4,4,3,4,3.65,434,Loyal Customers
15631,642,1,600.51,1,1,3,1.6999999999999997,113,Hibernating
15632,16,8,3317.81,5,4,5,4.65,545,Champions
15633,509,13,4335.96,1,5,5,3.8,155,At Risk
15634,17,2,554.65,5,2,2,2.9000000000000004,522,Recent Customers
15635,396,1,70.35,2,1,1,1.2999999999999998,211,Hibernating
15636,90,4,1444.58,3,3,4,3.3499999999999996,334,Loyal Customers
15637,53,5,743.75,4,4,3,3.6499999999999995,443,Loyal Customers
15638,379,6,2205.84,2,4,4,3.4,244,At Risk
15639,134,3,1059.08,3,3,3,2.9999999999999996,333,Loyal Customers
15640,4,29,23377.4,5,5,5,5.0,555,Champions
15641,105,12,5376.99,3,5,5,4.4,355,Loyal Customers
15642,730,1,110.58,1,1,1,0.9999999999999999,111,Lost
15643,192,3,656.0,2,3,3,2.6999999999999997,233,At Risk
15644,166,4,805.74,3,3,3,2.9999999999999996,333,Loyal Customers
15645,19,3,1053.17,5,3,3,3.5999999999999996,533,Loyal Customers
15646,158,5,796.89,3,4,3,3.3499999999999996,343,Loyal Customers
15647,415,1,169.0,1,1,1,0.9999999999999999,111,Lost
15648,204,2,639.5,2,2,3,2.3499999999999996,223,Need Attention
15649,336,4,1660.35,2,3,4,3.05,234,At Risk
15650,522,2,553.88,1,2,2,1.7,122,Need Attention
15651,37,5,1259.06,4,4,4,3.9999999999999996,444,Champions
15652,91,5,1340.94,3,4,4,3.6999999999999997,344,Loyal Customers
15653,93,2,255.36,3,2,1,1.9499999999999997,321,Hibernating
15654,9,2,922.48,5,2,3,3.25,523,Recent Customers
15655,243,1,560.6700000000001,2,1,2,1.65,212,Hibernating
15656,45,4,748.5,4,3,3,3.3,433,Loyal Customers
15657,23,1,30.0,4,1,1,1.9,411,Recent Customers
15658,190,8,2112.27,2,4,4,3.4,244,At Risk
15659,44,3,532.49,4,3,2,2.95,432,Potential Loyalists
15660,25,15,2606.09,4,5,4,4.35,454,Champions
15661,317,8,1215.95,2,4,4,3.4,244,At Risk
15662,661,2,283.73,1,2,2,1.7,122,Need Attention
15663,106,1,138.14,3,1,1,1.6,311,Promising
15664,51,4,1254.03,4,3,4,3.65,434,Loyal Customers
15665,168,5,3977.07,3,4,5,4.05,345,Loyal Customers
15666,472,2,634.14,1,2,3,2.05,123,Need Attention
15667,40,1,301.32000000000005,4,1,2,2.25,412,Recent Customers
15668,218,1,76.32000000000001,2,1,1,1.2999999999999998,211,Hibernating
15669,40,4,688.42,4,3,3,3.3,433,Loyal Customers
15670,297,2,325.2,2,2,2,1.9999999999999998,222,Need Attention
15671,19,7,2657.03,5,4,4,4.3,544,Champions
15672,725,1,45.300000000000004,1,1,1,0.9999999999999999,111,Lost
15673,88,9,6200.32,3,5,5,4.4,355,Loyal Customers
15674,73,13,6634.83,3,5,5,4.4,355,Loyal Customers
15675,81,4,597.44,3,3,3,2.9999999999999996,333,Loyal Customers
15676,19,3,3430.81,5,3,5,4.3,535,Loyal Customers
15677,49,3,1299.6299999999999,4,3,4,3.65,434,Loyal Customers
15678,53,3,1825.94,4,3,4,3.65,434,Loyal Customers
15679,24,4,816.06,4,3,3,3.3,433,Loyal Customers
15680,9,10,3880.7200000000003,5,5,5,5.0,555,Champions
15681,25,14,2989.7000000000003,4,5,5,4.7,455,Champions
15682,599,2,318.24,1,2,2,1.7,122,Need Attention
15683,117,2,524.54,3,2,2,2.3,322,Potential Loyalists
15684,547,3,173.95,1,3,1,1.6999999999999997,131,Hibernating
15685,450,1,55.980000000000004,1,1,1,0.9999999999999999,111,Lost
15686,420,1,90.0,1,1,1,0.9999999999999999,111,Lost
15687,9,9,2993.1,5,5,5,5.0,555,Champions
15688,419,1,190.57,1,1,1,0.9999999999999999,111,Lost
15689,120,3,521.03,3,3,2,2.6499999999999995,332,Potential Loyalists
15690,4,2,246.95999999999998,5,2,1,2.5500000000000003,521,Recent Customers
15691,252,4,571.3,2,3,2,2.3499999999999996,232,Need Attention
15692,28,1,191.04,4,1,1,1.9,411,Recent Customers
15693,659,1,37.5,1,1,1,0.9999999999999999,111,Lost
15694,1,24,9943.869999999999,5,5,5,5.0,555,Champions
15695,267,4,1127.04,2,3,3,2.6999999999999997,233,At Risk
15696,33,13,3787.2200000000003,4,5,5,4.7,455,Champions
15697,690,1,246.75,1,1,1,0.9999999999999999,111,Lost
15698,624,1,46.2,1,1,1,0.9999999999999999,111,Lost
15699,18,1,294.65,5,1,2,2.55,512,Recent Customers
15700,172,2,694.68,3,2,3,2.6499999999999995,323,Potential Loyalists
15701,2,4,1518.45,5,3,4,3.9499999999999997,534,Loyal Customers
15702,476,2,127.52,1,2,1,1.35,121,Lost
15703,265,1,211.5,2,1,1,1.2999999999999998,211,Hibernating
15704,140,6,3734.6600000000003,3,4,5,4.05,345,Loyal Customers
15705,201,1,143.1,2,1,1,1.2999999999999998,211,Hibernating
15706,64,4,1060.56,3,3,3,2.9999999999999996,333,Loyal Customers
15707,35,4,916.98,4,3,3,3.3,433,Loyal Customers
15708,41,9,3885.15,4,5,5,4.7,455,Champions
15709,284,2,325.85,2,2,2,1.9999999999999998,222,Need Attention
15710,417,1,898.87,1,1,3,1.6999999999999997,113,Hibernating
15711,557,2,420.25,1,2,2,1.7,122,Need Attention
15712,9,12,3466.41,5,5,5,5.0,555,Champions
15713,143,4,837.64,3,3,3,2.9999999999999996,333,Loyal Customers
15714,12,5,783.96,5,4,3,3.9499999999999997,543,Loyal Customers
15715,556,5,658.02,1,4,3,2.75,143,At Risk
15716,146,11,2470.26,3,5,4,4.05,354,Loyal Customers
15717,234,5,607.0,2,4,3,3.05,243,At Risk
15718,540,1,293.79,1,1,2,1.3499999999999999,112,Lost
15719,33,31,10201.07,4,5,5,4.7,455,Champions
15720,24,2,737.22,4,2,3,2.9499999999999997,423,Recent Customers
15721,12,1,496.40000000000003,5,1,2,2.55,512,Recent Customers
15722,36,11,5229.0,4,5,5,4.7,455,Champions
15723,365,4,930.7,2,3,3,2.6999999999999997,233,At Risk
15724,201,3,310.85,2,3,2,2.3499999999999996,232,Need Attention
15725,15,1,415.25,5,1,2,2.55,512,Recent Customers
15726,390,1,321.91,2,1,2,1.65,212,Hibernating
15727,17,15,8388.53,5,5,5,5.0,555,Champions
15728,380,2,544.6,2,2,2,1.9999999999999998,222,Need Attention
15729,213,3,192.55,2,3,1,2.0,231,Hibernating
15730,66,5,1726.58,3,4,4,3.6999999999999997,344,Loyal Customers
15731,554,1,125.3,1,1,1,0.9999999999999999,111,Lost
15732,212,10,1561.73,2,5,4,3.75,254,At Risk
15733,283,1,162.3,2,1,1,1.2999999999999998,211,Hibernating
15734,115,4,1983.25,3,3,4,3.3499999999999996,334,Loyal Customers
15735,421,1,323.68,1,1,2,1.3499999999999999,112,Lost
15736,435,2,1783.52,1,2,4,2.4,124,Need Attention
15737,15,8,1186.07,5,4,4,4.3,544,Champions
15738,19,41,13062.84,5,5,5,5.0,555,Champions
15739,66,1,422.72,3,1,2,1.95,312,Hibernating
15740,49,1,154.88,4,1,1,1.9,411,Recent Customers
15741,458,2,208.62,1,2,1,1.35,121,Lost
15742,619,1,154.87,1,1,1,0.9999999999999999,111,Lost
15743,16,4,775.96,5,3,3,3.5999999999999996,533,Loyal Customers
15744,78,1,34.8,3,1,1,1.6,311,Promising
15745,19,4,1094.5900000000001,5,3,3,3.5999999999999996,533,Loyal Customers
15746,134,1,196.88,3,1,1,1.6,311,Promising
15747,13,9,2499.81,5,5,4,4.65,554,Champions
15748,40,3,515.3100000000001,4,3,2,2.95,432,Potential Loyalists
15749,235,3,4383.360000000001,2,3,5,3.4,235,At Risk
15750,3,18,6431.56,5,5,5,5.0,555,Champions
15751,461,11,1369.44,1,5,4,3.4499999999999997,154,At Risk
15752,40,9,3929.39,4,5,5,4.7,455,Champions
15753,305,1,79.2,2,1,1,1.2999999999999998,211,Hibernating
15754,51,9,2952.41,4,5,5,4.7,455,Champions
15755,10,17,6000.8,5,5,5,5.0,555,Champions
15756,61,4,528.01,3,3,2,2.6499999999999995,332,Potential Loyalists
15757,66,6,2938.36,3,4,5,4.05,345,Loyal Customers
15758,25,1,205.25,4,1,1,1.9,411,Recent Customers
15759,218,7,812.21,2,4,3,3.05,243,At Risk
15760,631,2,29.9,1,2,1,1.35,121,Lost
15761,443,1,143.05,1,1,1,0.9999999999999999,111,Lost
15762,65,2,579.75,3,2,2,2.3,322,Potential Loyalists
15763,32,2,1035.92,4,2,3,2.9499999999999997,423,Recent Customers
15764,88,8,4402.92,3,4,5,4.05,345,Loyal Customers
15765,667,1,370.63,1,1,2,1.3499999999999999,112,Lost
15766,64,3,831.0600000000001,3,3,3,2.9999999999999996,333,Loyal Customers
15768,116,34,14811.59,3,5,5,4.4,355,Loyal Customers
15769,7,46,52520.24,5,5,5,5.0,555,Champions
15770,613,1,321.45,1,1,2,1.3499999999999999,112,Lost
15771,604,3,1006.54,1,3,3,2.3999999999999995,133,At Risk
15772,418,1,280.88,1,1,2,1.3499999999999999,112,Lost
15773,6,2,774.52,5,2,3,3.25,523,Recent Customers
15774,69,6,1286.34,3,4,4,3.6999999999999997,344,Loyal Customers
15775,245,2,164.9,2,2,1,1.65,221,Hibernating
15776,133,1,245.22,3,1,1,1.6,311,Promising
15777,241,7,1760.6100000000001,2,4,4,3.4,244,At Risk
15778,431,1,307.95000000000005,1,1,2,1.3499999999999999,112,Lost
15779,463,2,124.08000000000001,1,2,1,1.35,121,Lost
15780,184,3,475.28000000000003,3,3,2,2.6499999999999995,332,Potential Loyalists
15781,25,3,345.46000000000004,4,3,2,2.95,432,Potential Loyalists
15782,10,4,3986.7,5,3,5,4.3,535,Loyal Customers
15783,11,1,255.9,5,1,1,2.2,511,Recent Customers
15784,468,2,848.33,1,2,3,2.05,123,Need Attention
15785,33,16,5919.93,4,5,5,4.7,455,Champions
15786,46,5,8364.94,4,4,5,4.35,445,Champions
15787,26,3,934.36,4,3,3,3.3,433,Loyal Customers
15788,509,1,220.83,1,1,1,0.9999999999999999,111,Lost
15789,358,6,2007.95,2,4,4,3.4,244,At Risk
15790,10,1,218.75,5,1,1,2.2,511,Recent Customers
15791,44,5,3612.18,4,4,5,4.35,445,Champions
15792,400,2,933.84,2,2,3,2.3499999999999996,223,Need Attention
15793,15,8,2305.55,5,4,4,4.3,544,Champions
15794,736,2,777.0,1,2,3,2.05,123,Need Attention
15795,150,8,1977.47,3,4,4,3.6999999999999997,344,Loyal Customers
15796,1,17,5137.63,5,5,5,5.0,555,Champions
15797,113,6,2728.63,3,4,4,3.6999999999999997,344,Loyal Customers
15798,493,3,1535.37,1,3,4,2.75,134,At Risk
15799,76,4,1466.58,3,3,4,3.3499999999999996,334,Loyal Customers
15800,107,7,1227.07,3,4,4,3.6999999999999997,344,Loyal Customers
15801,46,3,1063.95,4,3,3,3.3,433,Loyal Customers
15802,143,1,14.95,3,1,1,1.6,311,Promising
15803,51,4,1929.66,4,3,4,3.65,434,Loyal Customers
15804,1,13,3994.29,5,5,5,5.0,555,Champions
15805,23,30,10149.73,4,5,5,4.7,455,Champions
15806,46,3,784.58,4,3,3,3.3,433,Loyal Customers
15807,50,5,1783.92,4,4,4,3.9999999999999996,444,Champions
15808,306,21,17153.09,2,5,5,4.1,255,At Risk
15809,36,7,996.79,4,4,3,3.6499999999999995,443,Loyal Customers
15810,79,8,2989.04,3,4,5,4.05,345,Loyal Customers
15811,22,7,3486.15,4,4,5,4.35,445,Champions
15812,107,12,4385.47,3,5,5,4.4,355,Loyal Customers
15813,208,2,1303.9099999999999,2,2,4,2.6999999999999997,224,Need Attention
15814,17,6,2632.64,5,4,4,4.3,544,Champions
15815,64,5,2001.24,3,4,4,3.6999999999999997,344,Loyal Customers
15816,542,2,138.15,1,2,1,1.35,121,Lost
15817,421,3,2760.8,1,3,4,2.75,134,At Risk
15818,588,1,340.5,1,1,2,1.3499999999999999,112,Lost
15819,49,10,3951.75,4,5,5,4.7,455,Champions
15820,320,1,206.98,2,1,1,1.2999999999999998,211,Hibernating
15821,44,2,568.96,4,2,2,2.5999999999999996,422,Recent Customers
15822,3,6,1840.06,5,4,4,4.3,544,Champions
15823,372,3,3832.1200000000003,2,3,5,3.4,235,At Risk
15824,453,2,890.94,1,2,3,2.05,123,Need Attention
15825,172,1,317.64,3,1,2,1.95,312,Hibernating
15826,56,4,2598.28,4,3,4,3.65,434,Loyal Customers
15827,73,28,3601.14,3,5,5,4.4,355,Loyal Customers
15828,375,1,1104.82,2,1,3,1.9999999999999998,213,Hibernating
15829,99,2,659.18,3,2,3,2.6499999999999995,323,Potential Loyalists
15830,38,1,576.0,4,1,2,2.25,412,Recent Customers
15831,58,3,766.79,4,3,3,3.3,433,Loyal Customers
15832,254,1,836.79,2,1,3,1.9999999999999998,213,Hibernating
15833,738,1,80.4,1,1,1,0.9999999999999999,111,Lost
15834,70,7,3537.29,3,4,5,4.05,345,Loyal Customers
15835,44,4,948.09,4,3,3,3.3,433,Loyal Customers
15836,50,1,127.32,4,1,1,1.9,411,Recent Customers
15837,65,2,777.01,3,2,3,2.6499999999999995,323,Potential Loyalists
15838,11,34,32133.920000000002,5,5,5,5.0,555,Champions
15839,33,3,1063.6100000000001,4,3,3,3.3,433,Loyal Customers
15840,59,2,359.15999999999997,4,2,2,2.5999999999999996,422,Recent Customers
15841,73,9,2738.57,3,5,4,4.05,354,Loyal Customers
15842,393,2,548.8000000000001,2,2,2,1.9999999999999998,222,Need Attention
15843,304,1,118.95,2,1,1,1.2999999999999998,211,Hibernating
15844,46,1,130.73999999999998,4,1,1,1.9,411,Recent Customers
15845,18,11,4426.28,5,5,5,5.0,555,Champions
15846,385,1,107.01,2,1,1,1.2999999999999998,211,Hibernating
15847,38,5,803.85,4,4,3,3.6499999999999995,443,Loyal Customers
15848,622,1,135.99,1,1,1,0.9999999999999999,111,Lost
15850,19,6,1083.21,5,4,3,3.9499999999999997,543,Loyal Customers
15851,527,1,109.73,1,1,1,0.9999999999999999,111,Lost
15852,187,3,257.26,3,3,1,2.3,331,Hibernating
15853,52,1,110.8,4,1,1,1.9,411,Recent Customers
15854,4,21,5592.4800000000005,5,5,5,5.0,555,Champions
15855,137,6,1052.72,3,4,3,3.3499999999999996,343,Loyal Customers
15856,4,52,32185.170000000002,5,5,5,5.0,555,Champions
15857,19,2,570.48,5,2,2,2.9000000000000004,522,Recent Customers
15858,16,13,3551.44,5,5,5,5.0,555,Champions
15859,432,1,430.46,1,1,2,1.3499999999999999,112,Lost
15860,41,17,2401.42,4,5,4,4.35,454,Champions
15861,12,12,4284.57,5,5,5,5.0,555,Champions
15862,8,13,2513.9,5,5,4,4.65,554,Champions
15863,26,5,355.1,4,4,2,3.3,442,Potential Loyalists
15864,22,7,2180.76,4,4,4,3.9999999999999996,444,Champions
15865,41,5,2215.7,4,4,4,3.9999999999999996,444,Champions
15866,101,1,207.89,3,1,1,1.6,311,Promising
15867,5,31,8976.43,5,5,5,5.0,555,Champions
15868,583,1,94.53,1,1,1,0.9999999999999999,111,Lost
15869,277,3,321.11,2,3,2,2.3499999999999996,232,Need Attention
15870,33,4,805.46,4,3,3,3.3,433,Loyal Customers
15871,437,1,33.099999999999994,1,1,1,0.9999999999999999,111,Lost
15872,15,4,730.61,5,3,3,3.5999999999999996,533,Loyal Customers
15873,500,4,288.0,1,3,2,2.05,132,Need Attention
15874,64,21,9907.01,3,5,5,4.4,355,Loyal Customers
15875,646,1,108.52,1,1,1,0.9999999999999999,111,Lost
15876,409,2,1135.94,2,2,3,2.3499999999999996,223,Need Attention
15877,2,2,490.89,5,2,2,2.9000000000000004,522,Recent Customers
15878,562,2,335.09,1,2,2,1.7,122,Need Attention
15879,404,4,1041.72,2,3,3,2.6999999999999997,233,At Risk
15880,369,1,327.03,2,1,2,1.65,212,Hibernating
15881,312,5,501.39,2,4,2,2.7,242,Need Attention
15882,199,8,1126.02,2,4,3,3.05,243,At Risk
15883,2,2,396.48,5,2,2,2.9000000000000004,522,Recent Customers
15884,432,2,247.00000000000003,1,2,1,1.35,121,Lost
15885,93,15,1951.72,3,5,4,4.05,354,Loyal Customers
15886,60,4,1065.1100000000001,3,3,3,2.9999999999999996,333,Loyal Customers
15887,407,3,1036.75,2,3,3,2.6999999999999997,233,At Risk
15888,81,3,429.46,3,3,2,2.6499999999999995,332,Potential Loyalists
15889,157,8,1415.82,3,4,4,3.6999999999999997,344,Loyal Customers
15890,395,5,405.65,2,4,2,2.7,242,Need Attention
15891,227,1,513.6,2,1,2,1.65,212,Hibernating
15892,669,1,128.2,1,1,1,0.9999999999999999,111,Lost
15893,482,1,152.64,1,1,1,0.9999999999999999,111,Lost
15894,253,2,258.25,2,2,1,1.65,221,Hibernating
15895,150,1,179.17,3,1,1,1.6,311,Promising
15897,194,2,212.35,2,2,1,1.65,221,Hibernating
15898,1,25,4996.17,5,5,5,5.0,555,Champions
15899,369,1,56.25,2,1,1,1.2999999999999998,211,Hibernating
15900,24,4,886.57,4,3,3,3.3,433,Loyal Customers
15901,17,7,702.66,5,4,3,3.9499999999999997,543,Loyal Customers
15902,380,1,145.01,2,1,1,1.2999999999999998,211,Hibernating
15903,10,12,8939.84,5,5,5,5.0,555,Champions
15904,8,1,159.68,5,1,1,2.2,511,Recent Customers
15905,543,1,114.69,1,1,1,0.9999999999999999,111,Lost
15906,20,10,2518.19,4,5,4,4.35,454,Champions
15907,4,3,888.38,5,3,3,3.5999999999999996,533,Loyal Customers
15908,491,2,431.28999999999996,1,2,2,1.7,122,Need Attention
15909,174,1,191.94,3,1,1,1.6,311,Promising
15910,1,15,2673.41,5,5,4,4.65,554,Champions
15911,624,8,1700.34,1,4,4,3.0999999999999996,144,At Risk
15912,178,9,1077.06,3,5,3,3.6999999999999997,353,Loyal Customers
15913,534,1,6.300000000000001,1,1,1,0.9999999999999999,111,Lost
15914,378,2,205.99,2,2,1,1.65,221,Hibernating
15915,402,1,365.58,2,1,2,1.65,212,Hibernating
15916,16,13,3173.95,5,5,5,5.0,555,Champions
