Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
15582,25,3,682.9100000000001,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15583,376,1,96.07,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15584,24,6,1264.5,4,4,4,4.0,444,Champions,3,Lost / Inactive
15585,177,1,457.7,3,1,2,1.95,312,Hibernating,0,VIP Customers
15586,593,3,1078.62,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
15587,50,7,1522.08,4,4,4,4.0,444,Champions,1,Loyal Customers
15588,678,1,579.6,1,1,2,1.35,112,Lost,0,VIP Customers
15589,256,3,471.53,2,3,2,2.35,232,Need Attention,0,VIP Customers
15590,382,5,1496.6,2,4,4,3.4,244,At Risk,1,Loyal Customers
15591,583,3,217.9,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
15592,47,1,388.58,4,1,2,2.25,412,Recent Customers,3,Lost / Inactive
15593,71,1,199.8,3,1,1,1.6,311,Promising,0,VIP Customers
15594,16,5,1774.02,5,4,4,4.3,544,Champions,3,Lost / Inactive
15595,488,1,357.6,1,1,2,1.35,112,Lost,0,VIP Customers
15596,101,9,2727.72,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
15597,35,2,565.77,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
15598,53,2,548.02,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
15599,27,3,1250.06,4,3,4,3.65,434,Loyal Customers,3,Lost / Inactive
15600,428,4,1199.31,1,3,4,2.75,134,At Risk,1,Loyal Customers
15601,11,30,14256.5,5,5,5,5.0,555,Champions,2,At Risk
15602,8,16,3137.96,5,5,5,5.0,555,Champions,2,At Risk
15603,79,2,88.48,3,2,1,1.95,321,Hibernating,0,VIP Customers
15604,52,1,216.39,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15605,36,9,1711.95,4,5,4,4.35,454,Champions,2,At Risk
15606,61,17,5230.99,3,5,5,4.4,355,Loyal Customers,2,At Risk
15607,337,9,1726.97,2,5,4,3.75,254,At Risk,1,Loyal Customers
15608,28,5,1785.98,4,4,4,4.0,444,Champions,3,Lost / Inactive
15609,184,1,296.48,3,1,2,1.95,312,Hibernating,0,VIP Customers
15610,52,1,112.46,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15611,10,26,2997.23,5,5,5,5.0,555,Champions,2,At Risk
15612,36,2,195.1,4,2,1,2.25,421,Recent Customers,3,Lost / Inactive
15613,610,1,405.0,1,1,2,1.35,112,Lost,0,VIP Customers
15614,438,4,3149.76,1,3,5,3.1,135,At Risk,1,Loyal Customers
15615,10,47,21364.97,5,5,5,5.0,555,Champions,2,At Risk
15616,438,1,292.11,1,1,2,1.35,112,Lost,0,VIP Customers
15617,396,3,828.5500000000001,2,3,3,2.7,233,At Risk,1,Loyal Customers
15618,33,4,777.14,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15619,11,1,336.4,5,1,2,2.55,512,Recent Customers,3,Lost / Inactive
15620,57,4,1933.2,4,3,4,3.65,434,Loyal Customers,1,Loyal Customers
15621,4,4,1293.03,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
15622,43,17,7786.12,4,5,5,4.7,455,Champions,2,At Risk
15623,141,8,2437.05,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15624,117,4,599.33,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15625,104,9,3250.8,3,5,5,4.4,355,Loyal Customers,1,Loyal Customers
15626,75,3,1085.52,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15627,457,2,569.3000000000001,1,2,2,1.7,122,Need Attention,0,VIP Customers
15628,5,17,5348.4400000000005,5,5,5,5.0,555,Champions,2,At Risk
15629,450,4,2240.9,1,3,4,2.75,134,At Risk,1,Loyal Customers
15630,45,3,1481.4,4,3,4,3.65,434,Loyal Customers,3,Lost / Inactive
15631,642,1,600.51,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
15632,16,8,3317.81,5,4,5,4.65,545,Champions,2,At Risk
15633,509,13,4335.96,1,5,5,3.8,155,At Risk,1,Loyal Customers
15634,17,2,554.65,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
15635,396,1,70.35,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15636,90,4,1444.58,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
15637,53,5,743.75,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
15638,379,6,2205.84,2,4,4,3.4,244,At Risk,1,Loyal Customers
15639,134,3,1059.08,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15640,4,29,23377.4,5,5,5,5.0,555,Champions,2,At Risk
15641,105,12,5376.99,3,5,5,4.4,355,Loyal Customers,2,At Risk
15642,730,1,110.58,1,1,1,1.0,111,Lost,0,VIP Customers
15643,192,3,656.0,2,3,3,2.7,233,At Risk,1,Loyal Customers
15644,166,4,805.74,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15645,19,3,1053.17,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
15646,158,5,796.89,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
15647,415,1,169.0,1,1,1,1.0,111,Lost,0,VIP Customers
15648,204,2,639.5,2,2,3,2.35,223,Need Attention,0,VIP Customers
15649,336,4,1660.35,2,3,4,3.05,234,At Risk,1,Loyal Customers
15650,522,2,553.88,1,2,2,1.7,122,Need Attention,0,VIP Customers
15651,37,5,1259.06,4,4,4,4.0,444,Champions,3,Lost / Inactive
15652,91,5,1340.94,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15653,93,2,255.36,3,2,1,1.95,321,Hibernating,0,VIP Customers
15654,9,2,922.48,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
15655,243,1,560.6700000000001,2,1,2,1.65,212,Hibernating,0,VIP Customers
15656,45,4,748.5,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15657,23,1,30.0,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15658,190,8,2112.27,2,4,4,3.4,244,At Risk,1,Loyal Customers
15659,44,3,532.49,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
15660,25,15,2606.09,4,5,4,4.35,454,Champions,2,At Risk
15661,317,8,1215.95,2,4,4,3.4,244,At Risk,1,Loyal Customers
15662,661,2,283.73,1,2,2,1.7,122,Need Attention,0,VIP Customers
15663,106,1,138.14,3,1,1,1.6,311,Promising,0,VIP Customers
15664,51,4,1254.03,4,3,4,3.65,434,Loyal Customers,1,Loyal Customers
15665,168,5,3977.07,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15666,472,2,634.14,1,2,3,2.05,123,Need Attention,0,VIP Customers
15667,40,1,301.32000000000005,4,1,2,2.25,412,Recent Customers,3,Lost / Inactive
15668,218,1,76.32000000000001,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15669,40,4,688.42,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15670,297,2,325.2,2,2,2,2.0,222,Need Attention,0,VIP Customers
15671,19,7,2657.03,5,4,4,4.3,544,Champions,2,At Risk
15672,725,1,45.3,1,1,1,1.0,111,Lost,0,VIP Customers
15673,88,9,6200.32,3,5,5,4.4,355,Loyal Customers,2,At Risk
15674,73,13,6634.83,3,5,5,4.4,355,Loyal Customers,2,At Risk
15675,81,4,597.44,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15676,19,3,3430.81,5,3,5,4.3,535,Loyal Customers,3,Lost / Inactive
15677,49,3,1299.63,4,3,4,3.65,434,Loyal Customers,3,Lost / Inactive
15678,53,3,1825.94,4,3,4,3.65,434,Loyal Customers,1,Loyal Customers
15679,24,4,816.06,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15680,9,10,3880.72,5,5,5,5.0,555,Champions,2,At Risk
15681,25,14,2989.7000000000003,4,5,5,4.7,455,Champions,2,At Risk
15682,599,2,318.24,1,2,2,1.7,122,Need Attention,0,VIP Customers
15683,117,2,524.54,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
15684,547,3,173.95,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
15685,450,1,55.98,1,1,1,1.0,111,Lost,0,VIP Customers
15686,420,1,90.0,1,1,1,1.0,111,Lost,0,VIP Customers
15687,9,9,2993.1,5,5,5,5.0,555,Champions,2,At Risk
15688,419,1,190.57,1,1,1,1.0,111,Lost,0,VIP Customers
15689,120,3,521.03,3,3,2,2.6499999999999995,332,Potential Loyalists,1,Loyal Customers
15690,4,2,246.96,5,2,1,2.5500000000000003,521,Recent Customers,3,Lost / Inactive
15691,252,4,571.3,2,3,2,2.35,232,Need Attention,1,Loyal Customers
15692,28,1,191.04,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
15693,659,1,37.5,1,1,1,1.0,111,Lost,0,VIP Customers
15694,1,24,9943.87,5,5,5,5.0,555,Champions,2,At Risk
15695,267,4,1127.04,2,3,3,2.7,233,At Risk,1,Loyal Customers
15696,33,13,3787.22,4,5,5,4.7,455,Champions,2,At Risk
15697,690,1,246.75,1,1,1,1.0,111,Lost,0,VIP Customers
15698,624,1,46.2,1,1,1,1.0,111,Lost,0,VIP Customers
15699,18,1,294.65,5,1,2,2.55,512,Recent Customers,3,Lost / Inactive
15700,172,2,694.68,3,2,3,2.6499999999999995,323,Potential Loyalists,1,Loyal Customers
15701,2,4,1518.45,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
15702,476,2,127.52,1,2,1,1.35,121,Lost,0,VIP Customers
15703,265,1,211.5,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15704,140,6,3734.66,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15705,201,1,143.1,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15706,64,4,1060.56,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15707,35,4,916.98,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15708,41,9,3885.15,4,5,5,4.7,455,Champions,2,At Risk
15709,284,2,325.85,2,2,2,2.0,222,Need Attention,0,VIP Customers
15710,417,1,898.87,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
15711,557,2,420.25,1,2,2,1.7,122,Need Attention,0,VIP Customers
15712,9,12,3466.41,5,5,5,5.0,555,Champions,2,At Risk
15713,143,4,837.64,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15714,12,5,783.96,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
15715,556,5,658.02,1,4,3,2.75,143,At Risk,1,Loyal Customers
15716,146,11,2470.26,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
15717,234,5,607.0,2,4,3,3.05,243,At Risk,1,Loyal Customers
15718,540,1,293.79,1,1,2,1.35,112,Lost,0,VIP Customers
15719,33,31,10201.07,4,5,5,4.7,455,Champions,2,At Risk
15720,24,2,737.22,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
15721,12,1,496.4,5,1,2,2.55,512,Recent Customers,3,Lost / Inactive
15722,36,11,5229.0,4,5,5,4.7,455,Champions,2,At Risk
15723,365,4,930.7,2,3,3,2.7,233,At Risk,1,Loyal Customers
15724,201,3,310.85,2,3,2,2.35,232,Need Attention,0,VIP Customers
15725,15,1,415.25,5,1,2,2.55,512,Recent Customers,3,Lost / Inactive
15726,390,1,321.91,2,1,2,1.65,212,Hibernating,0,VIP Customers
15727,17,15,8388.53,5,5,5,5.0,555,Champions,2,At Risk
15728,380,2,544.6,2,2,2,2.0,222,Need Attention,0,VIP Customers
15729,213,3,192.55,2,3,1,2.0,231,Hibernating,0,VIP Customers
15730,66,5,1726.58,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15731,554,1,125.3,1,1,1,1.0,111,Lost,0,VIP Customers
15732,212,10,1561.73,2,5,4,3.75,254,At Risk,1,Loyal Customers
15733,283,1,162.3,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15734,115,4,1983.25,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
15735,421,1,323.68,1,1,2,1.35,112,Lost,0,VIP Customers
15736,435,2,1783.52,1,2,4,2.4,124,Need Attention,1,Loyal Customers
15737,15,8,1186.07,5,4,4,4.3,544,Champions,3,Lost / Inactive
15738,19,41,13062.84,5,5,5,5.0,555,Champions,2,At Risk
15739,66,1,422.72,3,1,2,1.95,312,Hibernating,3,Lost / Inactive
15740,49,1,154.88,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15741,458,2,208.62,1,2,1,1.35,121,Lost,0,VIP Customers
15742,619,1,154.87,1,1,1,1.0,111,Lost,0,VIP Customers
15743,16,4,775.96,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
15744,78,1,34.8,3,1,1,1.6,311,Promising,0,VIP Customers
15745,19,4,1094.59,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
15746,134,1,196.88,3,1,1,1.6,311,Promising,0,VIP Customers
15747,13,9,2499.81,5,5,4,4.65,554,Champions,2,At Risk
15748,40,3,515.3100000000001,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
15749,235,3,4383.360000000001,2,3,5,3.4,235,At Risk,1,Loyal Customers
15750,3,18,6431.56,5,5,5,5.0,555,Champions,2,At Risk
15751,461,11,1369.44,1,5,4,3.45,154,At Risk,1,Loyal Customers
15752,40,9,3929.39,4,5,5,4.7,455,Champions,2,At Risk
15753,305,1,79.2,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15754,51,9,2952.41,4,5,5,4.7,455,Champions,2,At Risk
15755,10,17,6000.8,5,5,5,5.0,555,Champions,2,At Risk
15756,61,4,528.01,3,3,2,2.6499999999999995,332,Potential Loyalists,3,Lost / Inactive
15757,66,6,2938.36,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15758,25,1,205.25,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
15759,218,7,812.21,2,4,3,3.05,243,At Risk,1,Loyal Customers
15760,631,2,29.9,1,2,1,1.35,121,Lost,0,VIP Customers
15761,443,1,143.05,1,1,1,1.0,111,Lost,0,VIP Customers
15762,65,2,579.75,3,2,2,2.3,322,Potential Loyalists,3,Lost / Inactive
15763,32,2,1035.92,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
15764,88,8,4402.92,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15765,667,1,370.63,1,1,2,1.35,112,Lost,0,VIP Customers
15766,64,3,831.0600000000001,3,3,3,3.0,333,Loyal Customers,3,Lost / Inactive
15768,116,34,14811.59,3,5,5,4.4,355,Loyal Customers,2,At Risk
15769,7,46,52520.24,5,5,5,5.0,555,Champions,2,At Risk
15770,613,1,321.45,1,1,2,1.35,112,Lost,0,VIP Customers
15771,604,3,1006.54,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
15772,418,1,280.88,1,1,2,1.35,112,Lost,0,VIP Customers
15773,6,2,774.52,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
15774,69,6,1286.34,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15775,245,2,164.9,2,2,1,1.65,221,Hibernating,0,VIP Customers
15776,133,1,245.22,3,1,1,1.6,311,Promising,0,VIP Customers
15777,241,7,1760.61,2,4,4,3.4,244,At Risk,1,Loyal Customers
15778,431,1,307.95000000000005,1,1,2,1.35,112,Lost,0,VIP Customers
15779,463,2,124.08,1,2,1,1.35,121,Lost,0,VIP Customers
15780,184,3,475.28,3,3,2,2.6499999999999995,332,Potential Loyalists,1,Loyal Customers
15781,25,3,345.46000000000004,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
15782,10,4,3986.7,5,3,5,4.3,535,Loyal Customers,3,Lost / Inactive
15783,11,1,255.9,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
15784,468,2,848.33,1,2,3,2.05,123,Need Attention,0,VIP Customers
15785,33,16,5919.93,4,5,5,4.7,455,Champions,2,At Risk
15786,46,5,8364.94,4,4,5,4.35,445,Champions,2,At Risk
15787,26,3,934.36,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15788,509,1,220.83,1,1,1,1.0,111,Lost,0,VIP Customers
15789,358,6,2007.95,2,4,4,3.4,244,At Risk,1,Loyal Customers
15790,10,1,218.75,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
15791,44,5,3612.18,4,4,5,4.35,445,Champions,1,Loyal Customers
15792,400,2,933.84,2,2,3,2.35,223,Need Attention,1,Loyal Customers
15793,15,8,2305.55,5,4,4,4.3,544,Champions,2,At Risk
15794,736,2,777.0,1,2,3,2.05,123,Need Attention,0,VIP Customers
15795,150,8,1977.47,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15796,1,17,5137.63,5,5,5,5.0,555,Champions,2,At Risk
15797,113,6,2728.63,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15798,493,3,1535.37,1,3,4,2.75,134,At Risk,1,Loyal Customers
15799,76,4,1466.58,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
15800,107,7,1227.07,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15801,46,3,1063.95,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15802,143,1,14.95,3,1,1,1.6,311,Promising,0,VIP Customers
15803,51,4,1929.66,4,3,4,3.65,434,Loyal Customers,1,Loyal Customers
15804,1,13,3994.29,5,5,5,5.0,555,Champions,2,At Risk
15805,23,30,10149.73,4,5,5,4.7,455,Champions,2,At Risk
15806,46,3,784.58,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15807,50,5,1783.92,4,4,4,4.0,444,Champions,1,Loyal Customers
15808,306,21,17153.09,2,5,5,4.1,255,At Risk,2,At Risk
15809,36,7,996.79,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
15810,79,8,2989.04,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15811,22,7,3486.15,4,4,5,4.35,445,Champions,2,At Risk
15812,107,12,4385.47,3,5,5,4.4,355,Loyal Customers,2,At Risk
15813,208,2,1303.91,2,2,4,2.7,224,Need Attention,1,Loyal Customers
15814,17,6,2632.64,5,4,4,4.3,544,Champions,2,At Risk
15815,64,5,2001.24,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15816,542,2,138.15,1,2,1,1.35,121,Lost,0,VIP Customers
15817,421,3,2760.8,1,3,4,2.75,134,At Risk,1,Loyal Customers
15818,588,1,340.5,1,1,2,1.35,112,Lost,0,VIP Customers
15819,49,10,3951.75,4,5,5,4.7,455,Champions,2,At Risk
15820,320,1,206.98,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15821,44,2,568.96,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
15822,3,6,1840.06,5,4,4,4.3,544,Champions,3,Lost / Inactive
15823,372,3,3832.12,2,3,5,3.4,235,At Risk,1,Loyal Customers
15824,453,2,890.94,1,2,3,2.05,123,Need Attention,1,Loyal Customers
15825,172,1,317.64,3,1,2,1.95,312,Hibernating,0,VIP Customers
15826,56,4,2598.28,4,3,4,3.65,434,Loyal Customers,1,Loyal Customers
15827,73,28,3601.14,3,5,5,4.4,355,Loyal Customers,2,At Risk
15828,375,1,1104.82,2,1,3,2.0,213,Hibernating,0,VIP Customers
15829,99,2,659.18,3,2,3,2.6499999999999995,323,Potential Loyalists,1,Loyal Customers
15830,38,1,576.0,4,1,2,2.25,412,Recent Customers,3,Lost / Inactive
15831,58,3,766.79,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15832,254,1,836.79,2,1,3,2.0,213,Hibernating,0,VIP Customers
15833,738,1,80.4,1,1,1,1.0,111,Lost,0,VIP Customers
15834,70,7,3537.29,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
15835,44,4,948.09,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15836,50,1,127.32,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15837,65,2,777.01,3,2,3,2.6499999999999995,323,Potential Loyalists,3,Lost / Inactive
15838,11,34,32133.92,5,5,5,5.0,555,Champions,2,At Risk
15839,33,3,1063.61,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15840,59,2,359.16,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
15841,73,9,2738.57,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
15842,393,2,548.8000000000001,2,2,2,2.0,222,Need Attention,0,VIP Customers
15843,304,1,118.95,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15844,46,1,130.73999999999998,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15845,18,11,4426.28,5,5,5,5.0,555,Champions,2,At Risk
15846,385,1,107.01,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15847,38,5,803.85,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
15848,622,1,135.99,1,1,1,1.0,111,Lost,0,VIP Customers
15850,19,6,1083.21,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
15851,527,1,109.73,1,1,1,1.0,111,Lost,0,VIP Customers
15852,187,3,257.26,3,3,1,2.3,331,Hibernating,0,VIP Customers
15853,52,1,110.8,4,1,1,1.9,411,Recent Customers,0,VIP Customers
15854,4,21,5592.4800000000005,5,5,5,5.0,555,Champions,2,At Risk
15855,137,6,1052.72,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
15856,4,52,32185.17,5,5,5,5.0,555,Champions,2,At Risk
15857,19,2,570.48,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
15858,16,13,3551.44,5,5,5,5.0,555,Champions,2,At Risk
15859,432,1,430.46,1,1,2,1.35,112,Lost,0,VIP Customers
15860,41,17,2401.42,4,5,4,4.35,454,Champions,2,At Risk
15861,12,12,4284.57,5,5,5,5.0,555,Champions,2,At Risk
15862,8,13,2513.9,5,5,4,4.65,554,Champions,2,At Risk
15863,26,5,355.1,4,4,2,3.3,442,Potential Loyalists,3,Lost / Inactive
15864,22,7,2180.76,4,4,4,4.0,444,Champions,2,At Risk
15865,41,5,2215.7,4,4,4,4.0,444,Champions,1,Loyal Customers
15866,101,1,207.89,3,1,1,1.6,311,Promising,0,VIP Customers
15867,5,31,8976.43,5,5,5,5.0,555,Champions,2,At Risk
15868,583,1,94.53,1,1,1,1.0,111,Lost,0,VIP Customers
15869,277,3,321.11,2,3,2,2.35,232,Need Attention,0,VIP Customers
15870,33,4,805.46,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15871,437,1,33.099999999999994,1,1,1,1.0,111,Lost,0,VIP Customers
15872,15,4,730.61,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
15873,500,4,288.0,1,3,2,2.05,132,Need Attention,0,VIP Customers
15874,64,21,9907.01,3,5,5,4.4,355,Loyal Customers,2,At Risk
15875,646,1,108.52,1,1,1,1.0,111,Lost,0,VIP Customers
15876,409,2,1135.94,2,2,3,2.35,223,Need Attention,1,Loyal Customers
15877,2,2,490.89,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
15878,562,2,335.09,1,2,2,1.7,122,Need Attention,0,VIP Customers
15879,404,4,1041.72,2,3,3,2.7,233,At Risk,1,Loyal Customers
15880,369,1,327.03,2,1,2,1.65,212,Hibernating,0,VIP Customers
15881,312,5,501.39,2,4,2,2.7,242,Need Attention,1,Loyal Customers
15882,199,8,1126.02,2,4,3,3.05,243,At Risk,1,Loyal Customers
15883,2,2,396.48,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
15884,432,2,247.00000000000003,1,2,1,1.35,121,Lost,0,VIP Customers
15885,93,15,1951.72,3,5,4,4.05,354,Loyal Customers,2,At Risk
15886,60,4,1065.11,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15887,407,3,1036.75,2,3,3,2.7,233,At Risk,1,Loyal Customers
15888,81,3,429.46,3,3,2,2.6499999999999995,332,Potential Loyalists,3,Lost / Inactive
15889,157,8,1415.82,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
15890,395,5,405.65,2,4,2,2.7,242,Need Attention,1,Loyal Customers
15891,227,1,513.6,2,1,2,1.65,212,Hibernating,0,VIP Customers
15892,669,1,128.2,1,1,1,1.0,111,Lost,0,VIP Customers
15893,482,1,152.64,1,1,1,1.0,111,Lost,0,VIP Customers
15894,253,2,258.25,2,2,1,1.65,221,Hibernating,0,VIP Customers
15895,150,1,179.17,3,1,1,1.6,311,Promising,0,VIP Customers
15897,194,2,212.35,2,2,1,1.65,221,Hibernating,0,VIP Customers
15898,1,25,4996.17,5,5,5,5.0,555,Champions,2,At Risk
15899,369,1,56.25,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15900,24,4,886.57,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15901,17,7,702.66,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
15902,380,1,145.01,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15903,10,12,8939.84,5,5,5,5.0,555,Champions,2,At Risk
15904,8,1,159.68,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
15905,543,1,114.69,1,1,1,1.0,111,Lost,0,VIP Customers
15906,20,10,2518.19,4,5,4,4.35,454,Champions,2,At Risk
15907,4,3,888.38,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
15908,491,2,431.29,1,2,2,1.7,122,Need Attention,0,VIP Customers
15909,174,1,191.94,3,1,1,1.6,311,Promising,0,VIP Customers
15910,1,15,2673.41,5,5,4,4.65,554,Champions,2,At Risk
15911,624,8,1700.34,1,4,4,3.1,144,At Risk,1,Loyal Customers
15912,178,9,1077.06,3,5,3,3.7,353,Loyal Customers,1,Loyal Customers
15913,534,1,6.300000000000001,1,1,1,1.0,111,Lost,0,VIP Customers
15914,378,2,205.99,2,2,1,1.65,221,Hibernating,0,VIP Customers
15915,402,1,365.58,2,1,2,1.65,212,Hibernating,0,VIP Customers
15916,16,13,3173.95,5,5,5,5.0,555,Champions,2,At Risk
15917,248,5,524.61,2,4,2,2.7,242,Need Attention,1,Loyal Customers
15918,191,3,582.88,2,3,2,2.35,232,Need Attention,1,Loyal Customers
15919,20,2,525.69,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
15920,154,9,546.63,3,5,2,3.35,352,Potential Loyalists,1,Loyal Customers
15921,173,4,773.26,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
15922,373,1,369.5,2,1,2,1.65,212,Hibernating,0,VIP Customers
15923,373,1,130.92,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15924,731,1,108.58,1,1,1,1.0,111,Lost,0,VIP Customers
15925,194,1,207.15,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
15926,542,1,134.44,1,1,1,1.0,111,Lost,0,VIP Customers
15927,647,1,106.54,1,1,1,1.0,111,Lost,0,VIP Customers
15928,656,1,293.53,1,1,2,1.35,112,Lost,0,VIP Customers
15929,644,1,594.0,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
15930,67,1,426.63,3,1,2,1.95,312,Hibernating,3,Lost / Inactive
15931,428,1,214.9,1,1,1,1.0,111,Lost,0,VIP Customers
15932,4,8,2503.07,5,4,4,4.3,544,Champions,2,At Risk
15933,21,3,1109.86,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
15934,418,2,2177.7,1,2,4,2.4,124,Need Attention,1,Loyal Customers
15935,239,2,122.99,2,2,1,1.65,221,Hibernating,0,VIP Customers
15936,379,2,282.79,2,2,2,2.0,222,Need Attention,0,VIP Customers
15937,64,1,145.35000000000002,3,1,1,1.6,311,Promising,0,VIP Customers
